facebookUrl,profileName,date,text,label
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Mbah Joko Kbk,2023-10-30T11:45:19.000Z,Mudah2 pasca pilpres tetap adem,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Abdul Satar,2023-11-03T08:45:35.000Z,"Jng lanjutkan yg gagal lakukan perubahan kearah yg lebih baik, membangun Bangsa hrs punya perencanaan matang dan perlu kemampuan, Pemimpin Bangsa hrs menjadi Role Model hindari janji2 yg perlu lakukan yg terbaik, karena keberhasilan seorang Pemimpin itu tertuang dalam data bukan kata2, rekam jejak jelas dan ini sebagai.modal awal, pemimpin itu sesuai antara kata dan perbuatan kalau tidak mau dibawa kemana Bangsa ini....",Spam
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Richard Butarbutar,2023-10-31T02:02:02.000Z,Kalau dilihat hanya Pak Prabowo yang layak jadi presiden 2024-2029. Semoga Tuhan Memberkati Pak Prabowo. Amen,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Milla Javavich,2023-11-04T04:40:20.000Z,Lampung bersama Prabowo Subianto,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Yoh Sapt de Sind,2023-10-30T12:41:29.000Z,Mantap pak.... semoga damai dan sejahtera negeri kita Indonesia 🙏,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Thelma Tumilaar,2023-11-03T16:40:41.000Z,Sangat menyejukkan hati...patriot2 bangsa yg hebat👍🏻🥰🙏🏻,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Dimas Les Sugar,2023-10-30T12:57:12.000Z,"mereka bertiga tidak berani memperkuat kpk, menghukum mati untuk koruptor, dan tidak memberikan remisi sedikitpun untuk terpidana korupsi
PERCUMA JANJI BNYAK2 KALO KETIGA ITU GABERANI DILAKUIN,INDONESIA AKAN TETAP TERTINGGAL
jadi saya dateng ke TPS, saya coblos semuanya
Trimakasih",Spam
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Mansur Jaya,2023-10-31T23:06:49.000Z,"Saya rakyat jelata telah menentukan sikap memilih capres yg selalu dizolimi ,dihina dicaci, dihujat, difitnah dan yg bicara apa adanya TDK suka pencitraan itulah pilihan rakyat seutuhnya",Spam
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ria Hanny Hakam Darma,2023-10-30T14:54:47.000Z,"Siapa yg terbaik itulah yg akan memimpin ,..jgn ribut2 kyk dulu sehingga antar saudara teman bahkan suami istri ribut ,..smg damai ,bertarung secara sehat .smg presiden yg berikutnya adalah yg terbaik Aamin2",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Yuda Negara,2023-11-03T13:54:34.000Z,"Begini baru politik Nusantara, silakan pilih yg terbaik, siapapun presidennya tetap putra terbaik bangsa Indonesia kita tetap masyarakat Indonesia, sy pilih dan dukung jendral Prabowo presiden 2024 👍",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Lengcai,2023-10-30T13:13:38.000Z,Mantap Pak Prabowo RI 1 2024# INDONESIA MAJU ADIL MAKMUR,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Kartini Talo,2023-11-03T09:59:14.000Z,"Selamat bertarung semoga presiden kita Di pilih yang terbaik utk Rakyat,, Aamiin",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Herman Zai,2023-11-03T11:51:08.000Z,"Putra terbaik bangsa, GM mantap 👍",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Afandii Afandi,2023-10-30T11:45:28.000Z,"Nah begitu pak, rukun , adil ,aman dan pemilu tanpa ada kecurangan.
Siapa aja nanti yang menang semoga indonesia lebih maju adil dan sejahtera.
Aamiin",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ratna Juwita,2023-10-30T12:34:52.000Z,Rukun damai mencermin kan putra bangsa indonesia satu bangsa,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Mesara Ina Tana,2023-11-04T04:09:14.000Z,SIAPA PUN DIA YG TERPILI  NANTI JD ORG NO 1 DI INDONESIA DIALAH YG TUHAN RESTUI. MARI KT SAMA SAMA BERSATU HATI MENDUKUNG  UTK MEMBANGUN INDONESIA LEBUH MAJU LAGI.,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Kelapa Kopyor Lumajang,2023-10-30T11:48:17.000Z,"Pemersatu Bangsa, 2024 Politik santun dan Happy Semoga Amanah 👍",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Riyan Hidayat,2023-11-04T13:24:02.000Z,"Yg diatas adem adem,lha kita rakyat biasa malah gontok2an sama saudara dan temen sendiri.",Spam
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Adi Saputra,2023-11-03T10:38:56.000Z,"Cuma mau nyoblos yang berani memiskinkan koruptor apalagi kalo hukum mati,the best next president",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Muhammad Janaldin,2023-10-30T12:03:49.000Z,Mantap bapak Prabowo Subianto RI 1 insyaallah 🇮🇩🇮🇩🇮🇩,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Raden Prayoga,2023-11-04T18:42:22.000Z,"Beliau beliau aja bisa makan bersama dalam satu meja... 
Masak para pendukungnya saling serang... 
Stop tebar fitnah, kebencian, atau yg lainnya... Semarakan pesta demokrasi dengan penuh suka cita...",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Hambaallah,2023-11-04T11:42:20.000Z,Siapapun yg jadi semoga 3 tokoh ini tetap bisa berkolaborasi untuk kemajuan bangsa,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Kamlawi Kamlawi,2023-11-03T23:57:07.000Z,"Alhamdulillaah Harapan Saya pribadi Dan harapan kami, Selaku Anak bangsa Indonesia tercinta ini.Senang Dan bahagia Melihat pimpinan Bisa Bersatu untuk keutuhan dan kedaulatan NKRI 😊🤝🤝💪💪🤲🤲💯",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Mamath Bara,2023-11-04T14:51:40.000Z,Anak bangsa butuh persatuan indonesia  maju,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Andi D'min Gulo,2023-11-01T11:14:21.000Z,"Seketika yang panas di luar, jadi menyimak! 
Makanya kita sebagai rakyat kalau berpolitik harus biasa biasa aja, pegang pilihanmu, jgn terlalu banyak panas dan bersandiwara. 
Calon aja biasa aja. Mengapa rakyat panas🤣",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Mery Wudda,2023-11-04T05:48:24.000Z,tetap terbaik bapak bertiga,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Arief Rahman,2023-10-30T12:58:26.000Z,Pesen saya. Harus jujur jgn curang,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Jolly Dien,2023-11-03T09:39:40.000Z,Idola yg pling Baik prabowo👍,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Mas Pram,2023-11-01T12:41:49.000Z,Mantap jiwa pak prabowo,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Theo Nggaba,2023-10-30T11:29:19.000Z,Mantap,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Momo,2023-11-04T04:10:15.000Z,"Siapapun nanti presiden nya tolong jaga kemerdekaan rakyat  Indonesia,jangan gadaikan negeri tercinta ini hanya utk kepentingan pemodal,asing,aseng dkk",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Arif Setyawan,2023-10-31T14:58:52.000Z,"Tambahan selain sejuk, tenang, gembira, jujur dan adil",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Muhammad Syafiq Nur,2023-11-05T01:59:03.000Z,"D antara Tiga Kandidat calon Presiden yg terbaik mnrt Anda. Yg nantinya hanya 1 yg jadi Pemenangnya. Harapan kita smua tentunya semoga pd Tgl 14 Feb 2024 nanti Pesta Demokrasi ini berjalan Damai, Lancar , Jujur dan Aman.",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Herry Appana Uswatun,2023-10-30T11:28:36.000Z,sehat slalu BP,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Masri Bin Shahabbun Manik,2023-11-04T04:19:07.000Z,Lha iya rukun-rukunlah berbagi kue negara jangan berantem berantem ya pejabat,Spam
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Robby Manafe,2023-10-30T19:49:09.000Z,"setuju,sangat familiar,patut dicontoh Tuhan memberkati para pemimpin ini",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Wani Mamonto,2023-11-04T11:07:05.000Z,"In Shaa Allah dimudahkan pilpres dan berjalan lancar, pemersatu bangsa Pak Prabowo, Allah hu Akbar lindungilah Indonesia selalu ... Aamiin ya rabbal alamin",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Martina,2023-11-03T12:13:17.000Z,Aamiin yaa rabbal Alamin 💪💪💪,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Olha Pangemanan,2023-11-03T12:18:20.000Z,Semoga Bpk Prabowo diberikan sehat selalu TYM🙏,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Royke Lengkong,2023-10-30T16:42:31.000Z,Untuk Indonesia Maju kita harus Adem dan Damai. untuk itu kita berdoa bersama sama capres & cawapres kita   serakan kepada Tuhan Yang Maha Esa🙏,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Johanis Datu,2023-11-03T07:15:45.000Z,"5 thn air di DKI nda becus, apa jadinya Indonesia nanti.",Spam
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ermin Nggay,2023-11-03T05:35:39.000Z,Sehat selalu Bapak bertiga...indah nian kerukunan ini..semoga menjadi contoh bagi pendukung masing2..🙏🏻,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Abdullah Rumadedey,2023-11-01T20:56:18.000Z,Kita hidup dalam Satu Rumah.yg besar yaitu Indonesia..jadi yg Terpilih Nanti Itu Kita Hormati.yg Belum Terpilih juga itu Hidup Juga Dalam Rumah Indonesia..Jadi kalau pa kontestan Sudah Punya Satu Pemahaman Setu untuk Indonesia..maka Kita Sebagai Warga Negara juga Punya Pilihan ke pada mereka ber3 ini..Salah Satu yg terbaik Sesuai pelihan kita..Jadi kita tdk Perlu mengejutkan dan Mengadu domba Sesama kita lagi.. Kita rakyat menahan Diri Demi Kemajuan Negara kita untuk Dunia..,Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Maryamah Karpov,2023-11-04T17:07:36.000Z,"Siapun Presiden nya yg penting memang berjuang,berkorban untuk kesejahteraan,keamanan,berketuhanan,berkemanusian,pemersatu,berhikmat serta bijaksana dan berkeadilan bagi seluruh rakyat INDONESIA.",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Yulia Kapoor,2023-11-04T10:44:14.000Z,"Senang liatnya,rukun adem, semangat bapak....",Ham
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Muji Setyo,2023-11-05T01:08:46.000Z,Siapapun yg jadi itu presiden Indonesia. Prsiden kita bersama. Usulku siapa saja yg jadi presiden rivalnya jadi menteri. Supaya bisa aplikasikan visi misi bersama,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Anneke Tampi Walangitan,2023-11-03T05:40:08.000Z,"Prabowo Subianto Presiden RI 2024-2029 dstnya punya modal sederhana, berwibawa, hati mulia.🙏🙏🙏👍💪🇮🇩",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ummi Sal Sal,2023-11-03T02:01:49.000Z,"Masyaa Allah tabarakallah semoga semua sht""dan dlm lindungan Allah SWT aamiin 🤲",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Yuli Lenggo,2023-11-03T09:37:25.000Z,Mantap 👍 bersaing sehat itu bagus.. umur panjang sehat2 sllu,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Harahap Bintan,2023-11-02T05:46:17.000Z,Terbaik bosquh #prabu🔥🇮🇩,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Yaya Zahra,2023-10-30T22:22:01.000Z,Mantap pak keren...pak Prabowo mas Gibran yes...yes...yes,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Elvi Hasibuan,2023-11-03T11:54:59.000Z,"Semoga tetap Demi NKRI dan Bangsa tercinta ini
Selamat berjuang dan berkorban untuk Rakyat 
 para calon presiden Semoga sehat2 dan sukses selalu",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Jane Jenny,2023-11-01T13:39:49.000Z,"Wuaaaw luar biasa.....
Sehat selalu kalian semua dan INDONESIA
bersepakat untuk bersatu dalam perbedaan",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ariani Yusuf Hutabarat,2023-11-04T09:39:08.000Z,Adem melihat keempat putra bangsa Indonesia 🥰🥰,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Ockta Virga,2023-11-04T06:26:32.000Z,Selalu satu tujuan demi Bangsa yang makmur dan sejahtera jng lupa juga pula selalu menjaga kedamaian sebagai Anak Bangsa Aamiin 🙏🙏🙏 👍,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Sutrisnawati Mehora,2023-10-30T13:53:25.000Z,"Mantap pak...jika bapak"" ini terpilih jd presiden...siapapn presidenx mohon perhtikannlah dosen yg sdh mengbdi lama pak...untuk di utamakn jd asn...dan mohon pak...pemberian beasiswa sebaikx seleksi dr pusat pak..biar lbih adil pak",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Sujiah Diah,2023-10-30T15:18:54.000Z,"Dalam pesta Demokrasi, yg penting jujur, netral, dn Amanah, bersatu kita teguh,",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Yahya Lobonk,2023-10-30T11:58:06.000Z,"PasLonNya Akuur... 👍
Lah Pendukungnya... 🤦
Pdhl Saudara juga Bukan
Mereka Jadi kita Tetap Cari Makan Sendiri...",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Apot Nareswara,2023-10-30T12:11:30.000Z,"Sosok paling legowo ya pak prabowo.  Indonesia butuh pemimpin seperti beliau.,,, sehat selalu pak prabowo",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Sugito,2023-11-03T02:50:43.000Z,Yo sing akur2 wae yo Keren,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Nuria Haji Musa,2023-11-03T12:05:56.000Z,"Luar biasa, bpk Presiden kita,Salut bapak",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Suroto,2023-10-30T16:35:47.000Z,Menjelek-jelekkan   keluarga pak presiden  partai   sendiri  koncone  dewe kok  dijelek2no   opo maneh womg liyo. Hati2 dan waspodo tetangga sebelah  banyak. Penghianat wayahe Prabowo Gibran mantap,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Nunung Saiful,2023-10-31T13:49:04.000Z,Al fatiha buat indonesia... smoga Allah meridhoi pemimpin yg baik sholeh dan bertanggung jawab... biar Allah yg meridhoi karna hanya Allah yg maha tau,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Erlin Mokodompis,2023-11-03T21:35:07.000Z,Saya suka melihat ke 3 Calon presiden mereka rukun semoga kita yg di bawah juga rukun2 dan Damai 🙏,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Guan Lim,2023-10-30T13:59:28.000Z,"Mantap pak, siapapun presidennya tujuan untuk NKRI maju, tapi pak Prabowo tetap pilihanku",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Elbiando Lumban Gaol,2023-10-30T12:08:32.000Z,"Enak enak makanan istana ya.... 
5 sehat 7 sempurna. 

Rakyatnya disuruh makan pakan alternatif pake rebusan untuk ngurangi beban dapur.",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Fathul Manjou Fathul,2023-11-01T11:45:26.000Z,Mudah2n bapak2 yg lagi makan enak di meja itu ingat ketika lagi makan mikirin rakyat nya yg susah dan sulit buat nyari sesuap nasi.,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Tarmidi,2023-10-30T14:50:58.000Z,Masya Alloh luar biasa Pak..👍👍,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Cha Gendeng Tua,2023-11-01T14:39:08.000Z,Makanya kita dukung tpi jgan gontok gontokan yg di dukung sih ngopi bareng yg dukung diam2an berbulan bulan bahkan sampai hitungan tahun,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Erwin Mukti,2023-11-05T03:13:59.000Z,Cuma habisin uang negara...dan menciptakan permusuhan yg tak berkesudahan di tingkat bawah....sebab semua yg menang tdk bertanggung jawab kepada rakyat tp kepada partai dan ketua partai...pemilu seolah ceremonial saja  ..,
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Teni Adri,2023-11-02T00:10:03.000Z,"Assalamualaikum. Wrwb
Salam hormat serta salam sejahtera
Semoga Ilahi Rabbi selalu memberkati
Allah Humma Sholli Ala Syaidina Wamaulana Muhammad 🙏",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Rohayana Samosir,2023-11-03T17:10:49.000Z,"Mantap Pak
Bersaing Sehat",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Sipri Jeratu,2023-11-01T16:23:14.000Z,"Harapan Nya, siapapun jadi presiden nya nanti, semoga mereka bergabung  dalam kabinetnya untuk membangun Indonesia yg lebih maju dan segan dimata Dunia. 🙏🙏

- PG( Bapak Prabowo- Gibran 👍👍👍....) 

     Flores- NTT.",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Popong Heryati Supriadi,2023-11-01T09:58:10.000Z,"Sehat dan semangat semua.
Do'a terbaik untuk Bpk Prabowo menjadi Presiden kami 2024...Aamiin.
Orang yang tidak pernah punya dendam sama siapapun hebat💪👍💖",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Afiid Afid,2023-10-30T11:46:51.000Z,"______________,✍️
Semua adalah pilihan  yang terbaik tetapi yang menentukan adalah rakyatnya👍
BERSAMA
CAPRES       CAWARES RI.
PRABOWO    GIBRAN
kita melihat perubahan kemakmuran rakyat INDONESIA 🇲🇨",
https://www.facebook.com/PrabowoSubianto/posts/pfbid0VoqZHrkjfbfyX7zZr5PimVutoMwLHMRE9RrQXi25SybE7BMzU7eD57ho6AQsGfwQl,Adijah Saputra,2023-10-30T12:55:45.000Z,"Perkumpulan orang orang hebat, yg akan membawa indonesia untuk lebih maju dan sejahtera....
Siapapun yg jadi presidenya nanti, sy berharap org itu akan amanah, jujur, tanggung jawab,
Serta menjadi panutan bagi Bangsa, dan Negara kita .
Aamiin",
