facebookUrl,profileName,date,text,label,Unnamed: 5,preprocessing-result
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hatimah,2023-09-18T04:16:58.000Z,"Asamualaikum,BPK persiden ri BPK Jokowi dodo,HTI2 y,smoga prjln y lncar,dan tidak ada hlngan suatu apapun,amin smngat BPK persiden,smoga hari ini lebih baik dri hari kemaren.",Ham,,"['asamualaikum', 'bpk', 'persiden', 'ri', 'bpk', 'jokowi', 'dodo', 'hti', 'y', 'smoga', 'prjln', 'y', 'lncar', 'tidak', 'hlngan', 'apa', 'amin', 'smngat', 'bpk', 'persiden', 'smoga', 'dri', 'kemaren']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Heny Tan,2023-09-14T01:06:36.000Z,"Presiden terbaik dan terhebat ❤️
Semoga sehat2 selalu 🙏
Semoga Indonesia semakin maju dan makmur 👍👍👍",Ham,,"['presiden', 'baik', 'hebat', 'moga', 'sehat', 'moga', 'indonesia', 'maju', 'makmur']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Watap Wahyudin,2023-09-13T09:58:48.000Z,"10 tahun SBY jadi presiden apa yah hasilnya ? Pa Jokowi belum ada 10 tahun hasilnya luar biasa M Arti L Arti Kereta cepat bendungan pelabuhan bandara jalan tol jalan Desa jalan kabupaten kota provinsi sudah gitu anak SBY si Agus ngomongnya kaya ngga punya ati selalu menjelekkan Pa Jokowi heran saya ngga ngaca apa yah ,",Spam,,"['sby', 'presiden', 'yah', 'hasil', 'pa', 'jokowi', 'hasil', 'm', 'arti', 'l', 'arti', 'kereta', 'cepat', 'bendung', 'labuh', 'bandara', 'jalan', 'tol', 'jalan', 'desa', 'jalan', 'kabupaten', 'kota', 'provinsi', 'gitu', 'anak', 'sby', 'si', 'agus', 'ngomongnya', 'kaya', 'ngga', 'ati', 'jelek', 'pa', 'jokowi', 'heran', 'ngga', 'ngaca', 'yah']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Faisal Isol,2023-09-13T09:52:26.000Z,"sukses dan maju Indonesia Raya, Nusantara Jaya di Era Kepresiden Pak Jokowi.",Ham,,"['sukses', 'maju', 'indonesia', 'raya', 'nusantara', 'jaya', 'era', 'presiden', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ruth Narda Budiono,2023-09-13T13:45:28.000Z,Wah bagus sekali yah .,Ham,,"['bagus', 'yah']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Suwanto Wanto,2023-09-14T03:36:27.000Z,Aku jugak pengen pak seperti bapak tapi saya orang desa nggak tau caranya kota cumak bisa mintak keadilan sosial BP,Spam,,"['jugak', 'ken', 'orang', 'desa', 'nggak', 'tau', 'kota', 'cumak', 'mintak', 'adil', 'sosial', 'bp']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hau Zas Ak,2023-09-13T10:16:41.000Z,Sukses pak presiden,Ham,,"['sukses', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,SMP Teladan P.Siantar,2023-09-13T13:18:35.000Z,Mantap,Ham,,['mantap']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Arapen Pasaribu,2023-09-14T02:33:52.000Z,"Yg bagus kan hanya pulau Jawa pak. Coba liat di Sumatera Utara sana, jalan propinsi hancur berantakan. Sama dengan jalan ke sawah, sangat susah dilalui kendaraan.",Ham,,"['yg', 'bagus', 'pulau', 'jawa', 'coba', 'liat', 'sumatera', 'utara', 'jalan', 'propinsi', 'hancur', 'beranta', 'jalan', 'sawah', 'susah', 'kendara']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Kosti Sirait,2023-09-14T01:28:57.000Z,3 periode ya presiden ku,Spam,,"['periode', 'ya', 'presiden', 'ku']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Erna,2023-09-13T09:45:06.000Z,Bangga ❤️❤️🇮🇩🇮🇩,Ham,,['bangga']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Fnu Sudhiharjo,2023-09-13T20:02:54.000Z,Indonesia Moving Forward,Ham,,"['indonesia', 'moving', 'forward']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,La Bugi,2023-09-13T11:22:23.000Z,Selamat pak presiden 🤗🤗🤗,Ham,,"['selamat', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Yoed,2023-09-13T10:46:51.000Z,Salam hormat Bapak Presiden,Ham,,"['salam', 'hormat', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Septiani Putri Perdana,2023-09-13T11:34:46.000Z,Kerja yg sangat ba gus presidenku,Ham,,"['kerja', 'yg', 'ba', 'gus', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Bestian Manalu,2023-09-13T09:38:26.000Z,Semangat pak presiden💪💪,Ham,,"['semangat', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Nining Sukaesih,2023-09-13T09:39:28.000Z,Semoga selalu sehat pak Jokowi 🙏🙏🙏,Ham,,"['moga', 'sehat', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Vitga Sari,2023-09-13T13:01:51.000Z,Klu jakarta hkg.pasti seru nich..🤭🤭bisa pulang kampung terus.🤭🤭,Ham,,"['klu', 'jakarta', 'hkg', 'seru', 'nich', 'pulang', 'kampung']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,AndriiUtching,2023-09-13T10:39:57.000Z,Sae pak owi👍,Spam,,"['sae', 'owi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Frangki Satrian,2023-09-14T06:31:41.000Z,Luar biasa... sehat selalu Bpk Presiden..God bless,Ham,,"['sehat', 'bpk', 'presiden', 'god', 'bless']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Novael Rofy,2023-09-13T14:07:15.000Z,"Tolong lah pakde turunkan harga beras , mohon di percepat pak,, semoga bapak sehat selalu.. 
Yang gak suka mohon abaikan",Spam,,"['tolong', 'pakde', 'turun', 'harga', 'beras', 'mohon', 'cepat', 'moga', 'sehat', 'gak', 'suka', 'mohon', 'abai']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Vernando Nando,2023-09-13T14:26:46.000Z,Sehat selalu pak presiden,Ham,,"['sehat', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Buyung Andana Susila,2023-09-16T01:33:56.000Z,Roy suryo kemana ya...apa komentarnya...ngumpet dia,Spam,,"['roy', 'suryo', 'mana', 'ya', 'komentar', 'ngumpet']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Supriyono,2023-09-18T08:37:08.000Z,"Di youtube ada video Anak-anak Pesantren Al Zaytun Indramayu Indonesia yang Memohon  kepada Bapak Presiden Joko Widodo agar mendengarkan suara hati mereka.
Tolong disikapi dengan CEPAT SECEPAT KERETA JAKARTA BANDUNG",Spam,,"['youtube', 'video', 'anak', 'anak', 'pesantren', 'al', 'zaytun', 'indramayu', 'indonesia', 'mohon', 'presiden', 'joko', 'widodo', 'dengar', 'suara', 'hati', 'tolong', 'sikap', 'cepat', 'cepat', 'kereta', 'jakarta', 'bandung']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Pboggie,2023-09-13T10:34:16.000Z,mantap pak presiden .. salam Indonesia Maju 👍🏻,Ham,,"['mantap', 'presiden', 'salam', 'indonesia', 'maju']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Joao Afonso Jeronimo,2023-09-13T13:56:01.000Z,Mantap. Bapak Joko Widodo-Presiden R.I.. Selamat malam.,Ham,,"['mantap', 'joko', 'widodo', 'presiden', 'r', 'i', 'selamat', 'malam']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Febiola Indriati,2023-09-13T10:06:10.000Z,Bullet train...ini di Tokyo kah pak Presiden Joko Widodo 😘😘😘,Ham,,"['bullet', 'train', 'tokyo', 'kah', 'presiden', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Toipah Toipah,2023-09-13T17:21:14.000Z,Semoga selalu diberi kesehatan dan tetap semangat pak salam dari rakyat kecil bekasi timur,Ham,,"['moga', 'sehat', 'semangat', 'salam', 'rakyat', 'bekas', 'timur']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rizal Mulyadi,2023-09-13T09:43:38.000Z,"Indonesia trus maju dan jaya sepanjang masa di alam ini., mhn doa juga buat kami menjadi salah satu Kakankemenag di Aceh ini. Pak Jokowi...",Ham,,"['indonesia', 'trus', 'maju', 'jaya', 'alam', 'mhn', 'doa', 'salah', 'kakankemenag', 'aceh', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Achmid Husni,2023-09-13T12:13:42.000Z,Otewe pasti naik KCJB PAK Presiden..,Ham,,"['otewe', 'kcjb', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Hasniati Hasan,2023-09-14T06:50:58.000Z,Kami  sedih  klau  Bpk   tergantikan  posisinya.  Kami  sangat  butuh  Bpk  untuk   3   periode   lagi   Pak  untuk  bisa  memimpin   Bangsa   dan  Negara  ini.,Spam,,"['sedih', 'klau', 'bpk', 'ganti', 'posisi', 'butuh', 'bpk', 'periode', 'pimpin', 'bangsa', 'negara']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ghani Jaya,2023-09-14T00:12:13.000Z,Barokalloh pak presiden Jokowi..,Ham,,"['barokalloh', 'presiden', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Cahyono Aster,2023-09-13T10:16:16.000Z,"mantap pak...
smoga sehat sllu",Ham,,"['mantap', 'smoga', 'sehat', 'sllu']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ana Tamarola,2023-09-14T15:02:48.000Z,Semoga Bapak Presiden Jokowi tiba dengan slamat dan penuh suka cita kreen mantap tetap semangat.,Ham,,"['moga', 'presiden', 'jokowi', 'slamat', 'penuh', 'suka', 'cita', 'kreen', 'mantap', 'semangat']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Roida Tambunan,2023-09-13T12:08:03.000Z,Bapak aku ikut dong naik kereta cepat...,Ham,,"['kereta', 'cepat']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Pramono,2023-09-13T11:31:46.000Z,Sehat sehat Pa Dhe Djokowi !!,Ham,,"['sehat', 'sehat', 'pa', 'dhe', 'djokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Sudiyo Sundapa,2023-09-15T02:23:40.000Z,Selamat pagi pak jokowi,Ham,,"['selamat', 'pagi', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Gayatri Rukaya,2023-09-13T13:48:09.000Z,"Semoga sehat selalu  Bapak Presiden, Bapak Jokowi. Bapak memang hebat dan selalu memikirkan rakyat. Doa terbaik selalu untuk bapak🙏",Ham,,"['moga', 'sehat', 'presiden', 'jokowi', 'hebat', 'pikir', 'rakyat', 'doa', 'baik']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Neng Ela Rahayu,2023-09-13T14:16:17.000Z,keren,Ham,,['keren']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Sukir,2023-09-13T13:14:42.000Z,"Hello""pak sudah liatin mesenger saya pak😧😧😧😧😧😧😧😧😧😧😧😧😧😧😧😧😧😧😧😧",Spam,,"['hello', 'liatin', 'mesenger']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ishak Paris,2023-09-13T22:08:37.000Z,Terima kasih pak jokowi di tangan bapak indonesia bisa bisa bersaing dengan negara lain,Ham,,"['terima', 'kasih', 'jokowi', 'tangan', 'indonesia', 'saing', 'negara']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Utomo Suharyo,2023-09-13T10:12:23.000Z,"Keren pak.
Semoga pak Presiden Joko Widodo sehat selalu.",Ham,,"['keren', 'moga', 'presiden', 'joko', 'widodo', 'sehat']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Milla Wong,2023-09-13T09:48:27.000Z,Sehat slalu pak presiden RI sekeluarga,Ham,,"['sehat', 'slalu', 'presiden', 'ri', 'keluarga']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Eko Supri Yono,2023-09-13T11:37:40.000Z,Keren banget pak presiden 👍👍👍👍👍👍,Ham,,"['keren', 'banget', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ahmad Byson,2023-09-13T10:16:14.000Z,Mantab sejarah baru untuk Indonesia dg adanya KCJB dan sejarah Baru Lolosnya sepak bola piala Asia U 23 di th 2024..luarr biasa jos Indonesia di era Pak Dhe...🇮🇩👍🇮🇩👍🇮🇩👍,Ham,,"['mantab', 'sejarah', 'indonesia', 'dg', 'kcjb', 'sejarah', 'lolos', 'sepak', 'bola', 'piala', 'asia', 'u', 'th', 'luarr', 'jos', 'indonesia', 'era', 'dhe']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ananda Aliando,2023-09-15T02:05:58.000Z,Maju lagi pak,Ham,,['maju']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Effendie Sulaeman,2023-09-14T04:08:48.000Z,"...*** 🙏🙏🙏...TERIMA~KASIIIH PAK PRESIDEN...BAPAK SUDAAH M'NUNJUKKAAN...M'BUKTIKAAN NIAT BAIK BPK..PADA RAKYAT,MASYARAKAT DUNIA...INIILAAAH INDONESIA MASA DEPAN..."" SILAHKAAN PAK...BPK NIKMATIII..RELAKS..SEJENAAAK MERAASAKAAN HASIL JERIH PAYAAH..DI BAWAH HUJATAN...CACIAN...MAKIIAN..HINAAN..TAPII BPK TLAH M'BUKTIKAAN K'TULUSAN BPK KEPADA RAKYAT...😥😥😥😭😭😭👍👍👍👏👏👏⭐⭐⭐⭐⭐🌹🌹🌹♥️♥️♥️💋💋💋😘😘😘🙏🙏🙏🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨..MAJU TAK GENTAARRRR...MERDEKAA...!!!",Ham,,"['terima', 'kasiiih', 'presiden', 'sudaah', 'm', 'nunjukkaan', 'm', 'buktikaan', 'niat', 'bpk', 'rakyat', 'masyarakat', 'dunia', 'iniilaaah', 'indonesia', 'silahkaan', 'bpk', 'nikmatiii', 'relaks', 'sejenaaak', 'meraasakaan', 'hasil', 'jerih', 'payaah', 'hujat', 'caci', 'makiian', 'hina', 'tapi', 'bpk', 'tlah', 'm', 'buktikaan', 'k', 'tulus', 'bpk', 'rakyat', 'maju', 'gentaarrrr', 'merdekaa']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Nur Haris Diyanto,2023-09-13T12:14:37.000Z,"Terimakasih, pak Presiden 🙏
Akhirnya negeri tercinta punya kereta cepat juga. Alhamdulillah 👍",Ham,,"['terimakasih', 'presiden', 'negeri', 'cinta', 'kereta', 'cepat', 'alhamdulillah']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Elia Sudirman,2023-09-13T09:55:43.000Z,"Tinggal proyek IKN, IKN jadi otomatis pembangunan merata, soalnya Presidennya tinggal ditengah² NKRI bukan di Jawa lagi 😁",Spam,,"['tinggal', 'proyek', 'ikn', 'ikn', 'otomatis', 'bangun', 'rata', 'presiden', 'tinggal', 'tengah', 'nkri', 'jawa']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ama Hanessa Bezisokhi Dao,2023-09-13T09:39:36.000Z,Awal yang baik menuju Indonesia Emas 2045 Bapak Presiden Joko Widodo 👍💪🙏,Ham,,"['indonesia', 'emas', 'presiden', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Dedi,2023-09-13T09:38:53.000Z,"Jangan nunggu maju baru membangun,tapi membanguhlah untuk menjadi maju",Ham,,"['nunggu', 'maju', 'bangun', 'membanguhlah', 'maju']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rinz Art,2023-09-13T11:17:20.000Z,"Pak Jokowi kunjungi desa kami lah pak di Sumatra Selatan 🙂
Disini kami hidup dengan suka duka, dimana jalan belum diaspal, tidak ada bantuan air.
Disini kami hanya mengandalkan air galon saja tidak pernah ada bantuan air yang datang 🙂.
Tolong pak kunjungi daerah kami ini yang mana daerah kami ini jauh dari kota dan hidup apa adanya.
Jalan yang bergelombang- lombang, jalan yang lengket dan licin membuat kami para pesekolah harus berjuang ketika rintikan hujan mendatang. Harapan saya cuma ingin desa kami ini menjadi lebih baik walaupun jauh dari kata kota.
Presiden Joko Widodo mohon pak dimengerti 🙂🙏",Spam,,"['jokowi', 'kunjung', 'desa', 'sumatra', 'selatan', 'hidup', 'suka', 'duka', 'mana', 'jalan', 'aspal', 'tidak', 'bantu', 'air', 'andal', 'air', 'galon', 'tidak', 'bantu', 'air', 'tolong', 'kunjung', 'daerah', 'daerah', 'kota', 'hidup', 'jalan', 'gelombang', 'lombang', 'jalan', 'lengket', 'licin', 'seko', 'juang', 'rintik', 'hujan', 'harap', 'desa', 'kota', 'presiden', 'joko', 'widodo', 'mohon', 'erti']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Mardeni Monde Sau,2023-09-13T09:44:22.000Z,"Keren pak 👍👍Presiden Joko Widodo , semoga Daerah2 wilayah Timur cepat menyusul pembangunan infrastrukturnya pak🤲👍👍💪💪",Ham,,"['keren', 'presiden', 'joko', 'widodo', 'moga', 'daerah', 'wilayah', 'timur', 'cepat', 'susul', 'bangun', 'infrastruktur']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Muh Zainuri,2023-09-13T11:46:40.000Z,"Alhamdulillah 🤲 
Semoga sehat selalu bapak Presiden Joko Widodo dan ibu 🙏",Ham,,"['alhamdulillah', 'moga', 'sehat', 'presiden', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rip,2023-09-13T10:14:21.000Z,Semoga suatu saat nanti jalur kereta cepat ini dilanjut jakarta - Surabaya.,Ham,,"['moga', 'jalur', 'kereta', 'cepat', 'lanjut', 'jakarta', 'surabaya']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Muhammad Reza,2023-09-13T13:05:13.000Z,"Wkwk, ga ada respon apa"" nih rakyatnya di rempang lagi mempertahankan hidup..",Spam,,"['wkwk', 'ga', 'respon', 'nih', 'rakyat', 'rempang', 'tahan', 'hidup']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Mochamad Rohji,2023-09-13T09:58:27.000Z,PAK JOKOWI 👍 👍 😎 ❤ 🇮🇩,Ham,,['jokowi']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rara Saja,2023-09-13T14:06:25.000Z,"Assalamu'alaikum pak Presiden Joko Widodo, tanpa mengurangi rasa hormat saya akan pencapaian yg selama ini Bapak hadirkan. Saya ingin menanyakan bagaimana tanggapan Bapak mengenai kerusuhan di Batam??",Spam,,"['assalamu', 'alaikum', 'presiden', 'joko', 'widodo', 'kurang', 'hormat', 'capai', 'yg', 'hadir', 'tanggap', 'rusuh', 'batam']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rudi Chen,2023-09-13T11:10:56.000Z,"Memang luar biasa capain di pulau jawa, semoga tol pontianak singkawang jg segera di bangun pak Presiden Joko Widodo  🙏🙏🙏",Ham,,"['capain', 'pulau', 'jawa', 'moga', 'tol', 'pontianak', 'singkawang', 'jg', 'bangun', 'presiden', 'joko', 'widodo']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Yusuf Dani,2023-09-13T09:44:18.000Z,Itu bagus bpak ngecek kereta cepat akan lbih bgus lgi KLO bpak ngecek masalah d Kepri dgan cepat ....jgan sampai polisi n rakyat jdi korban baku bunuh utk sesuatu yg tdak terlalu penting ....🙏🙏,Ham,,"['bagus', 'bpak', 'ngecek', 'kereta', 'cepat', 'lbih', 'bgus', 'lgi', 'klo', 'bpak', 'ngecek', 'd', 'kepri', 'dgan', 'cepat', 'jgan', 'polisi', 'n', 'rakyat', 'jdi', 'korban', 'baku', 'bunuh', 'utk', 'yg', 'tdak']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Ferdianus Gual,2023-09-13T11:55:47.000Z,Dbest of good.. Mr President jokowi-.. 👍👍👍,Ham,,"['dbest', 'of', 'good', 'mr', 'president', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Bambang,2023-09-13T10:22:33.000Z,"Benar skli pak tunggu apalagi,ucapan slmat jln cepat ya pak apa",Spam,,"['skli', 'tunggu', 'ucap', 'slmat', 'jln', 'cepat', 'ya']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Yosafat Falau,2023-09-14T10:08:46.000Z,Luar biasa pak Presiden,Ham,,['presiden']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Aris Alexander Harris,2023-09-13T10:53:32.000Z,Mudah2an suatu saat ada juga di sumatera kalimantan sulawesi papua..,Ham,,"['mudah', 'an', 'sumatera', 'kalimantan', 'sulawesi', 'papua']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Jani Panjaitan,2023-09-13T10:01:41.000Z,"Mantap,,, pak presiden",Ham,,"['mantap', 'presiden']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rosanna Desiree,2023-09-13T14:14:30.000Z,Selamat bpk Jokowi🙏🏻🇮🇩🇮🇩🇮🇩,Ham,,"['selamat', 'bpk', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Irene Salaki,2023-09-13T10:57:51.000Z,Koneksinya ke Bandung naik apa pak?,Ham,,"['koneksi', 'bandung']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Sri Hastuti,2023-09-13T11:01:31.000Z,Mantaap Bpk Presiden Joko Widodo 🇮🇩 keren 👍👍👍,Ham,,"['mantaap', 'bpk', 'presiden', 'joko', 'widodo', 'keren']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Tika Noer,2023-09-13T10:01:33.000Z,Sehat sll presiden ku 🙏🤲,Ham,,"['sehat', 'sll', 'presiden', 'ku']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Amril Salami,2023-09-14T00:50:34.000Z,Lanjutkan KA Cepat  ke Surabaya. bpk Jokowi,Ham,,"['lanjut', 'ka', 'cepat', 'surabaya', 'bpk', 'jokowi']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Awen Tondang,2023-09-13T21:59:17.000Z,"Moda transportasi utk jarak jauh via darat , butuh kecepatan dan kenyamanan  yg tinggi tanpa gas buang mesin sudah mutlak jd kebutuhan global demi kelestarian alam bumi .

 Dan di masa depan kereta listrik berkecepatan supersonic sejenis pasti lebih rekomendatif dibandingkan dgn pesawat udara yg mana hanya lebih cocok digunakan setelah dimodifikasi sebagai  alat pengganti mobil pemadam kebakaran hutan.",Ham,,"['moda', 'transportasi', 'utk', 'jarak', 'via', 'darat', 'butuh', 'cepat', 'nyaman', 'yg', 'gas', 'buang', 'mesin', 'mutlak', 'jd', 'butuh', 'global', 'lestari', 'alam', 'bumi', 'kereta', 'listrik', 'cepat', 'supersonic', 'jenis', 'rekomendatif', 'banding', 'dgn', 'pesawat', 'udara', 'yg', 'cocok', 'modifikasi', 'alat', 'ganti', 'mobil', 'madam', 'bakar', 'hutan']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Toulust,2023-09-15T03:28:17.000Z,"Gmn pun cara nya Hanya Pak Jokowi yg mampu exekusi nya, sallam sehat selalu Pak Jokowi sekeluara jg para mentri2 nya",Ham,,"['gmn', 'nya', 'jokowi', 'yg', 'exekusi', 'nya', 'sallam', 'sehat', 'jokowi', 'sekeluara', 'jg', 'tri', 'nya']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Qyll Khyla Talan,2023-09-13T13:15:00.000Z,"Saya berharap sebelum bapak selesai masa jabatan.bapak  memulai lagi kereta cepat Bandung Jogja dan Jogja  Surabaya,dengan begitu presiden berikut y mau tidak mau harus lanjutkan,pelan pelan  saya yakin 10-20 tahun pasti tersambung jkt-surabaya",Ham,,"['harap', 'selesai', 'jabat', 'kereta', 'cepat', 'bandung', 'jogja', 'jogja', 'surabaya', 'presiden', 'y', 'tidak', 'lanjut', 'pelan', 'pelan', 'sambung', 'jkt', 'surabaya']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Muhrianto,2023-09-21T16:30:52.000Z,Panjang umur semoga sehat selalu buat raja..,Spam,,"['umur', 'moga', 'sehat', 'raja']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Monrich Manjuntak,2023-09-13T11:19:17.000Z,Sepp pak,Ham,,['sepp']
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Kristiana Ignas,2023-09-13T10:03:52.000Z,"Mantap pak ,sukses selalu dan sehat selalu",Ham,,"['mantap', 'sukses', 'sehat']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Eliando S,2023-09-17T08:07:22.000Z,Selamat yang mulia presiden ke 7 joko widodo. Keberhasilan kereta cepat sbg awal baik utk seluruh indonesia.❤,Ham,,"['selamat', 'mulia', 'presiden', 'joko', 'widodo', 'hasil', 'kereta', 'cepat', 'sbg', 'utk', 'indonesia']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Sunarti,2023-09-13T13:56:05.000Z,Mantap. Sehat2 Pak Presiden Jokowi. Ijin share,Ham,,"['mantap', 'sehat', 'presiden', 'jokowi', 'ijin', 'share']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Paejo,2023-09-18T21:42:47.000Z,Kasihan orang REMPANG GALANG. Demi kereta itu mereka harus di gusur,Spam,,"['kasihan', 'orang', 'rempang', 'galang', 'kereta', 'gusur']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Andy Abdul Herdano,2023-09-13T09:49:22.000Z,Mantab kepercayaan rakyat semakin kuat dgn selesainya kereta cepat. Menunjukkan bahwa bangsa kita akan maju pesat,Ham,,"['mantab', 'percaya', 'rakyat', 'kuat', 'dgn', 'selesai', 'kereta', 'cepat', 'bangsa', 'maju', 'pesat']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rafa Putra,2023-09-13T09:52:58.000Z,Ntar bikin lagii kereta Cepat Bandung - jakarta -Kalimantan IKN.,Ham,,"['ntar', 'bikin', 'lagi', 'kereta', 'cepat', 'bandung', 'jakarta', 'kalimantan', 'ikn']"
https://www.facebook.com/photo/?fbid=874958717319557&set=a.411319653683468,Rgion Donal,2023-09-13T09:38:26.000Z,Katanya 18 agustus wkkk,Spam,,"['agustus', 'wkkk']"
